"","depth_cm","date","site","location","mean_VWC","sd_VWC","mean_EC","sd_EC","mean_Tsoil","sd_Tsoil","n"
"1428","10",2023-08-05,"MSM","W",0.634499887375,0.00405050434918234,14284.546875,4184.18736352463,23.1619791666667,0.406958118924373,192
"1429","10",2023-08-06,"MSM","TR",0.563593312914062,0.0228045424025244,5300.36458333333,1648.40623792122,23.0286458333333,0.348457607931975,384
"1430","10",2023-08-06,"MSM","UP",0.314869580265625,0.0310803391577479,273.635416666667,48.4663205268711,22.5984375,0.383739544299265,384
"1431","10",2023-08-06,"MSM","W",0.6342476715625,0.00414902470385126,13504.8489583333,3502.37779261431,23.1822916666667,0.606680918172555,192
"1432","10",2023-08-07,"MSM","TR",0.56309715446875,0.0219033989167238,6694.78645833333,1757.20511566256,23.44765625,0.361956861042686,384
"1433","10",2023-08-07,"MSM","UP",0.319408646664062,0.0334111579245181,285.4453125,51.4837004691903,22.9817708333333,0.429318470874817,384
"1434","10",2023-08-07,"MSM","W",0.634649047046875,0.00409374309951298,13337.8489583333,3543.98927513933,24.3442708333333,0.498866242954473,192
"1435","10",2023-08-08,"MSM","TR",0.561838196734375,0.0208091259416198,6816.41666666667,1234.5120697987,23.47109375,0.174550079035742,384
"1436","10",2023-08-08,"MSM","UP",0.328561894679687,0.0313116471849865,304.65625,59.3364664709966,22.91953125,0.21644840089047,384
"1437","10",2023-08-08,"MSM","W",0.63486754384375,0.00420954497486465,14143.7604166667,4991.98284633579,24.75625,0.248687654977524,192
"1438","10",2023-08-09,"MSM","TR",0.56145221603125,0.0239963667049853,5994.50260416667,1361.58094640842,23.3533854166667,0.302882578383235,384
"1439","10",2023-08-09,"MSM","UP",0.323612775554687,0.0298704103849012,295.78125,53.5835314564283,22.8921875,0.356427598762033,384
"1440","10",2023-08-09,"MSM","W",0.6408995100625,0.011413297641815,12910.640625,3475.96194091305,24.1614583333333,0.434113356891679,192
"1441","10",2023-08-10,"MSM","TR",0.5615237755,0.0243602229434921,5620.5859375,1346.47698046198,23.3361979166667,0.108476862308157,384
"1442","10",2023-08-10,"MSM","UP",0.321070757757813,0.0293568627904678,291.057291666667,48.8267769809572,22.8338541666667,0.143072366006537,384
"1443","10",2023-08-10,"MSM","W",0.63454243515625,0.00467694603223025,12946.375,2774.8302858343,23.8223958333333,0.202777802680754,192
"1444","10",2023-08-11,"MSM","TR",0.560675900851562,0.0241766756046872,5299.05729166667,1280.81846052592,23.2002604166667,0.3136160445352,384
"1445","10",2023-08-11,"MSM","UP",0.319599889445312,0.0296671009746811,290.921875,44.4347045304701,22.8072916666667,0.362395508783941,384
"1446","10",2023-08-11,"MSM","W",0.636822054765625,0.00819313024472909,13406.5208333333,3732.34420105726,23.459375,0.411504232036917,192
"1447","10",2023-08-12,"MSM","TR",0.5583726536875,0.0238435858627166,4758.39583333333,1117.79010327053,23.5817708333333,0.397618221687061,384
"1448","10",2023-08-12,"MSM","UP",0.316068746851562,0.0305322472825258,287.84375,40.788527574837,23.240625,0.469225933321364,384
"1449","10",2023-08-12,"MSM","W",0.63470995946875,0.00543105972191699,13664.0520833333,3494.3863174373,23.8697916666667,0.519589002230698,192
"1450","10",2023-08-13,"MSM","TR",0.549525483015625,0.0243092609996413,4488.18229166667,1075.40106458554,24.0028645833333,0.334628311624731,384
"1451","10",2023-08-13,"MSM","UP",0.3122014545625,0.0314065120593757,282.5859375,36.764054844681,23.74921875,0.430434129096267,384
"1452","10",2023-08-13,"MSM","W",0.6344296613125,0.00434465421710511,13902.8541666667,3956.19470105463,24.8776041666667,0.543180944833962,192
"1453","10",2023-08-14,"MSM","TR",0.546372694445312,0.0236858970714483,4284.41927083333,1023.86076726788,24.0630208333333,0.306819342977938,384
"1454","10",2023-08-14,"MSM","UP",0.308990430484375,0.032435199004301,279.3359375,34.2570403681432,23.7671875,0.376969371846978,384
"1455","10",2023-08-14,"MSM","W",0.63856374596875,0.0095241942579726,13478.6041666667,3498.49041036218,24.6166666666667,0.372670191393447,192
"1456","10",2023-08-15,"MSM","TR",0.549771314640625,0.0224133483801544,4294.2578125,1067.64233001854,24.3419270833333,0.340461113970739,384
"1457","10",2023-08-15,"MSM","UP",0.30808466378125,0.0326769162464028,280.916666666667,35.159514655982,24.0643229166667,0.386998977735723,384
"1458","10",2023-08-15,"MSM","W",0.634828006328125,0.00412997636486913,13309.3541666667,4609.78515809058,25.1057291666667,0.454895983258417,192
"1459","10",2023-08-16,"MSM","TR",0.546034837585938,0.0219682308096859,4247.7734375,1074.04196582716,24.22890625,0.252243927619453,384
"1460","10",2023-08-16,"MSM","UP",0.306928610664062,0.0332629877727027,278.677083333333,33.1944960021837,23.8630208333333,0.322502032431644,384
"1461","10",2023-08-16,"MSM","W",0.63551606415625,0.00491361761111836,13240.3385416667,3573.26742331256,25.0645833333333,0.275330992303558,192
"1462","10",2023-08-17,"MSM","TR",0.539617577570312,0.0223600632422176,4128.3984375,1033.91127642421,24.1575520833333,0.339166921936082,384
"1463","10",2023-08-17,"MSM","UP",0.304530873484375,0.0340907068815724,274.9921875,31.9293024753134,23.74453125,0.408935814433477,384
"1464","10",2023-08-17,"MSM","W",0.636024011125,0.0071151917838944,14208.59375,4594.4221841081,24.5791666666667,0.749368553264207,192
"1465","10",2023-08-18,"MSM","TR",0.561066144414063,0.0251854998709031,6580.53125,1970.73128308849,24.2596354166667,0.152304739166816,384
"1466","10",2023-08-18,"MSM","UP",0.3040780204375,0.0347798239479638,277.705729166667,31.2062852424222,23.8122395833333,0.260610219629398,384
"1467","10",2023-08-18,"MSM","W",0.634964377421875,0.00424495740476664,13662.5885416667,3780.14346281317,25.3541666666667,0.281512990286106,192
"1468","10",2023-08-19,"MSM","TR",0.566518179929687,0.026319904939615,5885.60416666667,1247.35301758511,23.6796875,0.26845249639339,384
"1469","10",2023-08-19,"MSM","UP",0.301211853601562,0.0359339125612957,272.8984375,28.6798770923558,23.10234375,0.329204637783035,384
"1470","10",2023-08-19,"MSM","W",0.6386833080625,0.00950095290732532,13166.2916666667,3132.15504626717,23.9161458333333,0.395921272494876,192
"1471","10",2023-08-20,"MSM","TR",0.5604209273125,0.0267876227538205,5057.25,1033.52989399217,23.49765625,0.380832846514497,384
"1472","10",2023-08-20,"MSM","UP",0.298262076132812,0.0370593031971389,268.7109375,26.9054487023721,22.9971354166667,0.504514473208758,384
"1473","10",2023-08-20,"MSM","W",0.641697270859375,0.0121838634479395,13135.0885416667,3540.31679262172,22.7833333333333,0.712589359388308,192
"1474","10",2023-08-21,"MSM","TR",0.551244728546875,0.0254397521485067,4709.046875,1003.80352008517,23.9143229166667,0.275790929812653,384
"1475","10",2023-08-21,"MSM","UP",0.294797624054688,0.0376019371593063,264.971354166667,26.497779841765,23.5114583333333,0.385878616087172,384
"1476","10",2023-08-21,"MSM","W",0.6458557406875,0.0132949065975083,13142.1927083333,3663.23249371142,23.7463541666667,0.480496296201309,192
"1477","10",2023-08-22,"MSM","TR",0.544061174101563,0.0252514092780333,4454.27864583333,977.800175521758,23.8403645833333,0.173764560847758,384
"1478","10",2023-08-22,"MSM","UP",0.291355466125,0.0388751723233541,258.315104166667,25.8504875893146,23.396875,0.280880051148456,384
"1479","10",2023-08-22,"MSM","W",0.6512203976875,0.0126043647843035,12527.8333333333,2756.88088288981,23.6489583333333,0.259679541403218,192
"1480","10",2023-08-23,"MSM","TR",0.536838243765625,0.0257991473782332,4214.82291666667,947.74758396945,23.1458333333333,0.306301671010877,384
"1481","10",2023-08-23,"MSM","UP",0.288322037617187,0.0405538254462697,250.809895833333,24.7064817657712,22.6361979166667,0.342723118072657,384
"1482","10",2023-08-23,"MSM","W",0.63886970209375,0.011155051218062,14674.828125,5968.29029748188,22.2864583333333,0.806922898237388,192
"1483","10",2023-08-24,"MSM","TR",0.535547910578125,0.025202705636293,4197.23697916667,967.476485751854,23.0083333333333,0.162818944546451,384
"1484","10",2023-08-24,"MSM","UP",0.285433798867188,0.0412053445426744,245.9375,25.137558887862,22.5307291666667,0.220475369596655,384
"1485","10",2023-08-24,"MSM","W",0.63478551915625,0.00369744118645968,15155.2708333333,5348.7165607958,22.75625,0.294206715802064,192
"1486","10",2023-08-25,"MSM","TR",0.560141972664063,0.0202330262505066,5907.32552083333,1914.24425318749,23.35546875,0.436902566720303,384
"1487","10",2023-08-25,"MSM","UP",0.290379301632813,0.0453626270771193,249.588541666667,30.5829774656008,23.00078125,0.532567958926064,384
"1488","10",2023-08-25,"MSM","W",0.635261161328125,0.00366617402484855,14465.3072916667,4890.32371163238,23.2739583333333,0.607500206479471,192
"1489","10",2023-08-26,"MSM","TR",0.566881088664063,0.0234205276209864,7011.27864583333,1837.13614339276,23.88515625,0.337497280232731,384
"1490","10",2023-08-26,"MSM","UP",0.309808869179687,0.0371973953035125,289.528645833333,33.7779450073361,23.5927083333333,0.452494055565395,384
"1491","10",2023-08-26,"MSM","W",0.636135552578125,0.00432659024759153,14405.8854166667,4950.48046400531,24.2026041666667,0.457106182840404,192
"1492","10",2023-08-27,"MSM","TR",0.567984724773438,0.0235028911917708,6092.984375,1681.00229481102,23.8427083333333,0.157655665817365,384
"1493","10",2023-08-27,"MSM","UP",0.305561000523437,0.0359156538028891,286.5390625,31.8384226087001,23.4669270833333,0.270720795725907,384
"1494","10",2023-08-27,"MSM","W",0.635619605171875,0.004140835482076,14454.3489583333,4639.8471041449,24.003125,0.31154172445003,192
"1495","10",2023-08-28,"MSM","TR",0.5676127549375,0.023226774772974,6600.16145833333,2041.55933721946,23.515625,0.159193873296177,384
"1496","10",2023-08-28,"MSM","UP",0.303695585382812,0.0352645607427457,283.716145833333,32.4154678891846,23.1015625,0.207049788414542,384
"1497","10",2023-08-28,"MSM","W",0.635483153265625,0.00397719873205793,13885.4479166667,3761.05403620338,23.9291666666667,0.227629103424855,192
"1498","10",2023-08-29,"MSM","TR",0.568588858820313,0.0217126596835048,8095.91145833333,1134.47750938216,23.3015625,0.187738099475781,384
"1499","10",2023-08-29,"MSM","UP",0.314388351929688,0.0324165815890612,303.6015625,40.7090561919318,23.01640625,0.296395405866553,384
"1500","10",2023-08-29,"MSM","W",0.63548705246875,0.0039100440833658,13314.9947916667,2520.59441692479,23.7932291666667,0.257669762234498,192
"1501","10",2023-08-30,"MSM","TR",0.56945911853125,0.0242594234146031,7929.96354166667,1170.17628884292,23.571875,0.210285458104785,384
"1502","10",2023-08-30,"MSM","UP",0.311810948359375,0.03150810721939,303.361979166667,38.0515894445692,23.3567708333333,0.320827893774601,384
"1503","10",2023-08-30,"MSM","W",0.635602513328125,0.00383137646653737,13583.5885416667,2308.75291068372,24.234375,0.439497124578863,192
"1504","10",2023-08-31,"MSM","TR",0.569145990296875,0.0261723688909143,6944.3046875,1335.89685245371,23.1619791666667,0.283418592864951,384
"1505","10",2023-08-31,"MSM","UP",0.3088777980625,0.0321600164168753,296.338541666667,34.8222637278425,22.72578125,0.334737204998073,384
"1506","10",2023-08-31,"MSM","W",0.635367914640625,0.00414826683973965,13307.4895833333,2057.5194438136,23.4270833333333,0.570290486587752,192
"1507","10",2023-09-01,"MSM","TR",0.573236961484375,0.0243651554016023,9387.59375,2011.03183745067,22.07421875,0.730346971486698,384
"1508","10",2023-09-01,"MSM","UP",0.305801316695313,0.0333963994187316,289.640625,33.5031429978005,22.1091145833333,0.382099801592267,384
"1509","10",2023-09-01,"MSM","W",0.63482511728125,0.00447857526920951,13559.2239583333,2728.1896010575,22.2192708333333,0.6965084872865,192
"1510","10",2023-09-02,"MSM","TR",0.579454958078125,0.023696284900527,10544.53125,897.086793139654,21.975,0.415559015109966,384
"1511","10",2023-09-02,"MSM","UP",0.30259567675,0.0343845998334618,284.096354166667,32.0427845059151,21.9119791666667,0.435574995366283,384
"1512","10",2023-09-02,"MSM","W",0.6348342086875,0.00436029826736031,13425.1145833333,2267.7810192344,22.3057291666667,0.559747970196959,192
"1513","10",2023-09-03,"MSM","TR",0.58314520028125,0.025998850954548,9888.19270833333,1248.36458211068,22.4174479166667,0.426085157273651,384
"1514","10",2023-09-03,"MSM","UP",0.299019753929687,0.0348767877225216,281.489583333333,31.8869559396137,22.38984375,0.575002305875726,384
"1515","10",2023-09-03,"MSM","W",0.635079211984375,0.00414155106947472,13630.8541666667,2405.79529569731,23.103125,0.573854994727607,192
"1516","10",2023-09-04,"MSM","TR",0.58518923125,0.0259302441345205,8444.65885416667,1230.9039327546,23.0671875,0.342188328965816,384
"1517","10",2023-09-04,"MSM","UP",0.2952976615,0.0352947268546749,277.4921875,30.7240721131297,23.01015625,0.428886440279187,384
"1518","10",2023-09-04,"MSM","W",0.635255262015625,0.0042119210428364,13353.8541666667,2031.83558451358,23.7973958333333,0.40937123231417,192
"1519","10",2023-09-05,"MSM","TR",0.58722312025,0.0244600956161372,7631.34635416667,1379.24871604716,23.4666666666667,0.331675599374134,384
"1520","10",2023-09-05,"MSM","UP",0.29177262025,0.0360155617408688,272.143229166667,31.0721018824575,23.4083333333333,0.451956389371608,384
"1521","10",2023-09-05,"MSM","W",0.635232998171875,0.00419469454905821,13259.5677083333,2340.82728151475,24.0546875,0.531991129172587,192
"1522","10",2023-09-06,"MSM","TR",0.587428757757812,0.0233128527673731,6797.48177083333,1322.60790314559,23.82421875,0.353810903843919,384
"1523","10",2023-09-06,"MSM","UP",0.288509441804688,0.0366677135693413,267.5546875,31.9014823052195,23.7395833333333,0.461347592811012,384
"1524","10",2023-09-06,"MSM","W",0.635360601109375,0.00412214145822097,13773.71875,2249.9978997227,24.4796875,0.587882798315254,192
"1525","10",2023-09-07,"MSM","TR",0.58703046325,0.0226050089669901,6804.79947916667,1541.68989844788,24.1971354166667,0.382402904819573,384
"1526","10",2023-09-07,"MSM","UP",0.285197280882812,0.0373390484024559,261.604166666667,31.8031573605939,24.0130208333333,0.458897804949308,384
"1527","10",2023-09-07,"MSM","W",0.635471556671875,0.00417852558585493,13489.34375,2538.4276632664,25.2338541666667,0.49388908560837,192
"1528","10",2023-09-08,"MSM","TR",0.592058909945313,0.0211970640170425,11467.2421875,1327.87808949671,24.6619791666667,0.23662606603288,384
"1529","10",2023-09-08,"MSM","UP",0.281966993125,0.0379273497021136,257.1875,32.2674245032526,24.0981770833333,0.374475173067174,384
"1530","10",2023-09-08,"MSM","W",0.635604432625,0.00424354694491914,13525.5729166667,2393.85230617206,25.7953125,0.340509175634225,192
"1531","10",2023-09-09,"MSM","TR",0.5949588968125,0.0230162879340832,10100.890625,1545.29277765889,24.4393229166667,0.194682736875728,384
"1532","10",2023-09-09,"MSM","UP",0.2791144735,0.0386027657921418,252.114583333333,32.474812828302,23.9302083333333,0.301560706787464,384
"1533","10",2023-09-09,"MSM","W",0.635638798140625,0.00421896922316326,13842.625,2666.6059677865,25.4614583333333,0.352810641903188,192
"1534","10",2023-09-10,"MSM","TR",0.5947419960625,0.0217060886218522,10017.4010416667,1749.6771669697,24.0122395833333,0.219971953815986,384
"1535","10",2023-09-10,"MSM","UP",0.282349589804687,0.0393397536750554,256.557291666667,36.0251848221608,23.4614583333333,0.289095028660423,384
"1536","10",2023-09-10,"MSM","W",0.635510306265625,0.00433865471783079,13418.015625,2244.17149785761,24.5083333333333,0.293620357749877,192
"1537","10",2023-09-11,"MSM","TR",0.594315437382812,0.0204479447528352,10228.1927083333,1911.04788537802,23.86796875,0.266080808045078,384
"1538","10",2023-09-11,"MSM","UP",0.294655424359375,0.0346829079670433,283.109375,40.26580763328,23.3640625,0.358791351179849,384
"1539","10",2023-09-11,"MSM","W",0.63551671065625,0.00426482938347496,13378.7760416667,2098.76680990408,24.23125,0.341481987290661,192
"1540","10",2023-09-12,"MSM","TR",0.595575748726562,0.0207347961355301,8702.68489583333,1712.1639117688,23.8763020833333,0.283001208414941,384
"1541","10",2023-09-12,"MSM","UP",0.29089592584375,0.0342374596498734,276.690104166667,35.2857829933142,23.39765625,0.350783869042861,384
"1542","10",2023-09-12,"MSM","W",0.63523338203125,0.00451476127483713,13549.8541666667,2519.62064783328,23.8041666666667,0.439518219497789,192
"1543","10",2023-09-13,"MSM","TR",0.59517801990625,0.0200184414504634,9033.5078125,2235.0157854692,23.9229166666667,0.168531774733624,384
"1544","10",2023-09-13,"MSM","UP",0.28755739984375,0.0349681191863796,270.21875,32.9696285984794,23.4127604166667,0.226607826300898,384
"1545","10",2023-09-13,"MSM","W",0.63534651953125,0.00443933971432782,13235.609375,2133.59668277029,24.2020833333333,0.310034339144096,192
"1546","10",2023-09-14,"MSM","TR",0.596111687125,0.019607453611392,8021.03385416667,1796.88077613822,23.4770833333333,0.241613015862744,384
"1547","10",2023-09-14,"MSM","UP",0.284592965007813,0.036627793715328,262.986979166667,34.8208745237693,22.8614583333333,0.284818587002632,384
"1548","10",2023-09-14,"MSM","W",0.634949831171875,0.00486579682384673,13425,2484.87481539162,23.0052083333333,0.333902764059273,192
"1549","10",2023-09-15,"MSM","TR",0.593380891328125,0.0202710615598089,7147.26041666667,1675.98024624158,22.6791666666667,0.35933407124939,384
"1550","10",2023-09-15,"MSM","UP",0.28224191725,0.0380575048715885,252.125,34.4356212437625,21.9768229166667,0.365994920559759,384
"1551","10",2023-09-15,"MSM","W",0.63753944753125,0.00939408244153436,13180.1145833333,2437.05475136433,21.5697916666667,0.506423615006203,192
"1552","10",2023-09-16,"MSM","TR",0.591583671835938,0.0202928456889721,8745.41666666667,2662.86283218106,22.2697916666667,0.316844689092452,384
"1553","10",2023-09-16,"MSM","UP",0.279919254882812,0.0389625452126875,242.611979166667,35.9473499858807,21.6364583333333,0.380152447548151,384
"1554","10",2023-09-16,"MSM","W",0.633519126671875,0.00494139606121065,13580.1875,2439.83908280854,20.7307291666667,0.821659341127531,192
"1555","10",2023-09-17,"MSM","TR",0.593481139234375,0.0178856584060933,11449.9739583333,1179.46251171982,22.0791666666667,0.195599989677162,384
"1556","10",2023-09-17,"MSM","UP",0.277797744929688,0.0392319749236932,239.109375,33.9167852130859,21.5192708333333,0.327253767412181,384
"1557","10",2023-09-17,"MSM","W",0.63367232696875,0.00487415594232796,13406.0052083333,2518.48402938265,21.0359375,0.492041538545731,192
"1558","10",2023-09-18,"MSM","TR",0.586534809882812,0.00987328959666281,9501.296875,2179.61414181421,21.5645833333333,0.404279759060142,384
"1559","10",2023-09-18,"MSM","UP",0.335936116117187,0.0272254318324335,361.6953125,84.9341220915566,21.2096354166667,0.227796511263784,384
"1560","10",2023-09-18,"MSM","W",0.63391270375,0.00484695738378686,12999.0833333333,2168.8204899499,21.3489583333333,0.310208439185187,192
"1561","10",2023-09-19,"MSM","TR",0.589157963429688,0.0173047504759077,9183.26041666667,1750.50962811284,21.6088541666667,0.26289161181909,384
"1562","10",2023-09-19,"MSM","UP",0.325548184421875,0.0263063318399479,356.708333333333,75.8693279087103,21.13125,0.284246978255741,384
"1563","10",2023-09-19,"MSM","W",0.636865451078125,0.00997692809152094,12787.5,1992.20501636381,20.4354166666667,0.3537322816066,192
"1564","10",2023-09-20,"MSM","TR",0.589146043585937,0.0187303259194797,7969.6953125,1777.67816075227,21.4927083333333,0.291388963904719,384
"1565","10",2023-09-20,"MSM","UP",0.32031733271875,0.026936315825726,340,69.0598937843371,20.9765625,0.361275165809677,384
"1566","10",2023-09-20,"MSM","W",0.63906332884375,0.0114050585434978,12544.46875,1740.83690803578,19.7572916666667,0.479145135717795,192
"1567","10",2023-09-21,"MSM","TR",0.589216380765625,0.0181623105715687,7318.2109375,1884.25642536732,21.4190104166667,0.25339070832638,384
"1568","10",2023-09-21,"MSM","UP",0.316510841734375,0.0276184200123466,325.078125,64.1271105597838,20.9223958333333,0.316753257594445,384
"1569","10",2023-09-21,"MSM","W",0.63739249,0.0103970262525952,12876.7083333333,1957.77872269841,19.478125,0.447495210422173,192
"1570","10",2023-09-22,"MSM","TR",0.5885137766875,0.0176805402853538,6518.13020833333,1832.97996289082,21.14453125,0.237197054967209,384
"1571","10",2023-09-22,"MSM","UP",0.313245309625,0.0279558078121444,315.799479166667,59.7862502398644,20.6309895833333,0.246655032083364,384
"1572","10",2023-09-22,"MSM","W",0.642029612265625,0.0126003045861872,12541.109375,1868.10160477837,19.3328125,0.256060378698593,192
"1573","10",2023-09-23,"MSM","TR",0.577723580570312,0.0136706190228644,7429.4375,2173.15039358975,20.5385416666667,0.323854008196427,384
"1574","10",2023-09-23,"MSM","UP",0.361256157296875,0.049114819842224,399.661458333333,101.469207017708,20.1041666666667,0.24416604659857,384
"1575","10",2023-09-23,"MSM","W",0.632369528453125,0.00470343383133413,13300.0260416667,1861.10329388846,19.1947916666667,0.250808030995555,192
"1576","10",2023-09-24,"MSM","TR",0.577166459195313,0.0105085491463665,8887.2421875,735.715886381457,20.3518229166667,0.212277983903081,384
"1577","10",2023-09-24,"MSM","UP",0.404245568757812,0.0313102344811238,2384.4296875,2045.43664805467,20.2127604166667,0.124614014591955,384
"1578","10",2023-09-24,"MSM","W",0.632806926109375,0.00478397697915447,13882.9895833333,3048.54796435785,19.7526041666667,0.273035083151896,192
"1579","10",2023-09-25,"MSM","TR",0.575390937859375,0.0142728986443148,8720.58333333333,490.852185195353,20.2364583333333,0.289456063817578,384
"1580","10",2023-09-25,"MSM","UP",0.419164627023437,0.0148500157674344,3831.79427083333,1202.87570220453,19.9864583333333,0.121882357067448,384
"1581","10",2023-09-25,"MSM","W",0.632756014234375,0.00465725940437385,13459.1979166667,2456.33464268497,19.9416666666667,0.229803770908811,192
"1582","10",2023-09-26,"MSM","TR",0.572848101835937,0.0173662980500839,8342.31510416667,664.882790417379,20.1036458333333,0.159755817533689,384
"1583","10",2023-09-26,"MSM","UP",0.421052508039062,0.0169450005822418,3545.35416666667,989.629832730985,19.653125,0.176979664274118,384
"1584","10",2023-09-26,"MSM","W",0.63256091265625,0.00470730638607315,13110.3958333333,2139.51864469028,19.4145833333333,0.245793582434111,192
"1585","10",2023-09-27,"MSM","TR",0.574244683257813,0.0183094681223445,9281.9296875,804.7705397659,19.6223958333333,0.669724614761215,384
"1586","10",2023-09-27,"MSM","UP",0.420636737828125,0.0175400224862878,3075.4609375,775.425447803972,19.3432291666667,0.190522134246775,384
"1587","10",2023-09-27,"MSM","W",0.632279462921875,0.00460008190503096,13362.703125,2297.78325918007,19.1317708333333,0.35371031064544,192
"1588","10",2023-09-28,"MSM","TR",0.575729421015625,0.0195896263818552,9971.1640625,772.685950925305,19.0276041666667,0.631437904501368,384
"1589","10",2023-09-28,"MSM","UP",0.419257308859375,0.0175173012572666,2560.78385416667,568.658572394677,19.0505208333333,0.243236960361676,384
"1590","10",2023-09-28,"MSM","W",0.6322124895625,0.00456885523777705,13261.3489583333,2365.11582530736,19.053125,0.270137884125478,192
"1591","10",2023-09-29,"MSM","TR",0.575465941960937,0.0201723476670518,9825.73177083333,637.105070160339,19.4395833333333,0.213502027514562,384
"1592","10",2023-09-29,"MSM","UP",0.417106736710938,0.017343406250113,2236.34114583333,452.718542958105,19.2388020833333,0.170024180113667,384
"1593","10",2023-09-29,"MSM","W",0.63233520334375,0.00470009316289738,13117.2135416667,2037.17362753306,19.2182291666667,0.266116121532718,192
"1594","10",2023-09-30,"MSM","TR",0.576186809664062,0.0219739131650105,9489.48958333333,896.677540065138,19.6481770833333,0.147553804483587,384
"1595","10",2023-09-30,"MSM","UP",0.41365560859375,0.0175803874335906,2096.296875,422.271824634972,19.3520833333333,0.157313720362997,384
"1596","10",2023-09-30,"MSM","W",0.632483999359375,0.00459939134901813,13096.5052083333,1961.74015068788,19.390625,0.256467392781635,192
"1597","10",2023-10-01,"MSM","TR",0.575945988414063,0.0212942158275828,9501.203125,880.662778770558,19.7919270833333,0.269536755479462,384
"1598","10",2023-10-01,"MSM","UP",0.410465676578125,0.0179684718559924,1970.875,375.137697956628,19.5145833333333,0.307768576943575,384
"1599","10",2023-10-01,"MSM","W",0.632191215671875,0.00450224846124882,12949.546875,1867.8627924459,19.3854166666667,0.499629007216012,192
"1600","10",2023-10-02,"MSM","TR",0.57661587353125,0.0198867717932065,9889.875,829.465762823956,20.0197916666667,0.311358445863076,384
"1601","10",2023-10-02,"MSM","UP",0.405977623070312,0.0177245102827165,1833.7734375,309.29435939689,19.7979166666667,0.331459047375437,384
"1602","10",2023-10-02,"MSM","W",0.63259816721875,0.0046146083406141,13193.640625,2054.29874431798,19.9822916666667,0.494576828301221,192
"1603","10",2023-10-03,"MSM","TR",0.577999848203125,0.0203916233643164,9949.40364583333,857.634828951119,20.321875,0.258718724853997,384
"1604","10",2023-10-03,"MSM","UP",0.40145502221875,0.016804960847851,1735.45572916667,279.876153361366,20.0049479166667,0.30930140672898,384
"1605","10",2023-10-03,"MSM","W",0.63274104371875,0.00444971088086366,12906.1354166667,1852.15166578891,20.4734375,0.44412707045624,192
"1606","10",2023-10-04,"MSM","TR",0.579367963421875,0.0213545245502556,9822.43229166667,1099.38589105017,20.4421875,0.206528957249988,384
"1607","10",2023-10-04,"MSM","UP",0.398040623382812,0.016415009512964,1624.36197916667,241.786867957504,20.0440104166667,0.254598562622893,384
"1608","10",2023-10-04,"MSM","W",0.632686838734375,0.00428488250258533,12958.765625,2052.08544219247,20.4552083333333,0.412975359397457,192
"1609","10",2023-10-05,"MSM","TR",0.58032144990625,0.0232945766641576,9310.875,1652.29816691055,20.3401041666667,0.256926988406488,384
"1610","10",2023-10-05,"MSM","UP",0.393594976234375,0.0180956832708098,1532.95833333333,199.741852546815,19.934375,0.32100629147182,384
"1611","10",2023-10-05,"MSM","W",0.632276230421875,0.00428673673483206,12756.0416666667,1924.37924943006,19.8854166666667,0.461270534619547,192
"1612","10",2023-10-06,"MSM","TR",0.58087412659375,0.0233760588589952,9081.40885416667,1684.21915867216,20.6184895833333,0.192541907942625,384
"1613","10",2023-10-06,"MSM","UP",0.3905776193125,0.0191442126873747,1478.125,178.707529782727,20.3260416666667,0.247386249585338,384
"1614","10",2023-10-06,"MSM","W",0.632697768625,0.00446044055083102,12946.578125,2050.65527878251,20.4598958333333,0.350326683117364,192
"1615","10",2023-10-07,"MSM","TR",0.579958167414062,0.0209308336878481,9714.61458333333,1407.66652174609,20.3846354166667,0.291835592322184,384
"1616","10",2023-10-07,"MSM","UP",0.388247724226563,0.0184743266953624,1423.5,167.299016241905,19.9916666666667,0.317683083182432,384
"1617","10",2023-10-07,"MSM","W",0.63264576578125,0.00439700741601428,12942.1875,1958.34237423185,20.3484375,0.578314626817983,192
"1618","10",2023-10-08,"MSM","TR",0.5792390876875,0.0236921443390059,9008.81770833333,1567.65554880069,19.2203125,0.448849886517343,384
"1619","10",2023-10-08,"MSM","UP",0.38373267934375,0.0169796008343766,1353.86979166667,163.674751427295,18.7786458333333,0.307796412290048,384
"1620","10",2023-10-08,"MSM","W",0.630739378703125,0.0040847844556789,12774.3697916667,1754.48124930454,17.7484375,0.658093117307209,192
"1621","10",2023-10-09,"MSM","TR",0.578587567210938,0.0245207023706229,8095.86458333333,1229.87313124211,18.63125,0.354843399431502,384
"1622","10",2023-10-09,"MSM","UP",0.37820356890625,0.0155056349878975,1299.99479166667,165.036035226232,18.1924479166667,0.279724309251536,384
"1623","10",2023-10-09,"MSM","W",0.629657905421875,0.00400417281507802,13103.8802083333,2208.10208979974,16.2729166666667,0.450591040981636,192
"1624","10",2023-10-10,"MSM","TR",0.578933666945312,0.0243789603811364,7880.46614583333,1303.38589549856,18.61484375,0.286718130272841,384
"1625","10",2023-10-10,"MSM","UP",0.37346609771875,0.0137760833040455,1248.09895833333,167.305744413617,18.1174479166667,0.280586382254869,384
"1626","10",2023-10-10,"MSM","W",0.629531999546875,0.0039782591496364,12420.1666666667,2128.45608409469,16.3828125,0.456903310139852,192
"1627","10",2023-10-11,"MSM","TR",0.579375933554688,0.0237181657680624,7340.5625,1423.60523881416,18.66484375,0.219989262881827,384
